,npi,nppes_provider_city,nppes_provider_zip,nppes_provider_state,avg_medicare_pay_ratio,payed_to_requested_ratio,Cluster
5615,1407839061.0,HINESVILLE,313131200,GA,0.71607392266747,0.6980244532074948,1
5625,1386684835.0,ATLANTA,303064215,GA,0.7078074465932787,0.7064054208081242,1
5627,1831417195.0,ATHENS,306021503,GA,0.6887143365571341,0.7250328010653495,1
5637,1073832374.0,ACWORTH,301015819,GA,0.6588247560468102,0.7522964447741735,1
5640,1962423343.0,VALDOSTA,316025912,GA,0.6999245575909141,0.7142167833936437,1
5646,1225089824.0,AUGUSTA,309012960,GA,0.6999155175869028,0.7142256423855543,1
5661,1881753606.0,MACON,312016883,GA,0.6368455974145416,0.7709913650967277,1
5668,1134332810.0,CLEVELAND,305281049,GA,0.6819744572504433,0.7313759906217618,1
5669,1609990506.0,ATLANTA,303293105,GA,0.6229763354625281,0.7822406825611155,1
5679,1033299144.0,DECATUR,300336149,GA,0.6211335158053036,0.7837047629964632,1
5687,1063427185.0,ELLENWOOD,302942634,GA,0.7005537690307484,0.7135996193222169,1
5691,1184604803.0,DULUTH,300974930,GA,0.5864711909919351,0.8099700871862497,1
5721,1447359633.0,DUBLIN,310213030,GA,0.7183825055787038,0.6956483132147047,1
5733,1306280532.0,COLUMBUS,31909,GA,0.6714587458330554,0.7410419371697531,1
5736,1679623086.0,AUGUSTA,309095769,GA,0.72433180632725,0.6894515460441749,1
5737,1942291455.0,ATLANTA,303386205,GA,0.7089087103464982,0.7053002484012498,1
5739,1730402413.0,AUGUSTA,309075300,GA,0.6999490399186554,0.7141927901602987,1
5745,1285659060.0,ATHENS,306064093,GA,0.7095508271557345,0.7046542582590508,1
5769,1609979442.0,CHATSWORTH,307056392,GA,0.7007004349053836,0.7134556051524202,1
5771,1174565022.0,ATLANTA,303091414,GA,0.7068866835417733,0.7073268103439264,1
5773,1932202686.0,CHAMBLEE,303411908,GA,0.6999214814976482,0.7142197979180759,1
5780,1538291794.0,BALL GROUND,301072908,GA,0.5558580105081222,0.831277253480421,1
5795,1821169186.0,ALBANY,317011941,GA,0.7142520851170112,0.6998885332008246,1
5801,1598771768.0,LA FAYETTE,307286975,GA,0.6254151883826098,0.780292151786973,1
5805,1639273568.0,RIVERDALE,302744519,GA,0.6999055613454154,0.7142353990091496,1
5810,1912924234.0,SNELLVILLE,300782235,GA,0.69991669938682,0.714224484262098,1
5821,1033148002.0,ATLANTA,30311,GA,0.7018138191616364,0.7123604166668428,1
5826,1366565657.0,OAKWOOD,305662237,GA,0.6567512068309057,0.7541073214908797,1
5831,1033143862.0,AUGUSTA,309092355,GA,0.7101995010031329,0.7040004749820138,1
5836,1770530172.0,TRENTON,307525151,GA,0.6831659877690566,0.7302631259727751,1
5843,1730106063.0,DULUTH,300961471,GA,0.6999215941415681,0.7142196875292125,1
5854,1124183371.0,MCDONOUGH,302537661,GA,0.6847529666608072,0.7287752566115451,1
5860,1447200134.0,WAYNESBORO,308305446,GA,0.69991490434401,0.7142262433410826,1
5863,1891879748.0,IRWINTON,31042,GA,0.700488565175986,0.7136636252869334,1
5870,1891898656.0,BOWDON,301081412,GA,0.7024748742481823,0.7117085436117795,1
5879,1588604904.0,SANDY SPRINGS,303283190,GA,0.7023854564605752,0.7117967902095861,1
5898,1144329319.0,ROME,301616783,GA,0.7223834041178446,0.6914927457718661,1
5901,1669499083.0,CARTERSVILLE,301212236,GA,0.6999268423771424,0.7142145443212166,1
5920,1285688283.0,MARIETTA,300607283,GA,0.7190854369170995,0.6949216750208214,1
5921,1699895896.0,ATLANTA,303052768,GA,0.6508431827933022,0.759212191295348,1
5928,1265535017.0,ATLANTA,303071016,GA,0.6999212471360395,0.7142200275878094,1
5932,1629090279.0,MARIETTA,300642661,GA,0.6999213504103947,0.7142199263810057,1
5933,1124197546.0,ATHENS,306061707,GA,0.7015786411729751,0.7125920363362769,1
5941,1992056352.0,DOUGLASVILLE,301342307,GA,0.33243547743636065,0.9431260007770219,1
5942,1689874299.0,ATLANTA,303421606,GA,0.7214556622784204,0.6924606323585522,1
5947,1053339424.0,CAMILLA,317301836,GA,0.5788262054117443,0.8154509328761854,1
5950,1376643817.0,MONTCLAIR,70424044,NJ,0.6190639591049288,0.7853405723234544,1
5969,1831414440.0,OAKHURST,77552715,NJ,0.6269925019513354,0.7790252900238892,1
5971,1588654487.0,LEONIA,76052051,NJ,0.5994747643433883,0.800393657468273,1
5976,1598998783.0,MARLTON,8053,NJ,0.5702602076822766,0.8214641170094814,1
5980,1396782595.0,EATONTOWN,77242242,NJ,0.6795554707483575,0.7336241286762439,1
5981,1780734962.0,OAKLAND,74362714,NJ,0.699928582359657,0.7142128391425071,1
5986,1215998950.0,MERCERVILLE,8619,NJ,0.5900642380400332,0.8073562998987714,1
5997,1588704704.0,CHERRY HILL,80342624,NJ,0.6745537507898034,0.7382257360018057,1
6002,1659344307.0,EATONTOWN,077242242,NJ,0.677107504126017,0.7358841130614493,1
6009,1003892373.0,FLEMINGTON,88224664,NJ,0.6646004772972304,0.7471989063002525,1
6014,1922262062.0,HOWELL,77314017,NJ,0.6980493065989398,0.7160496948932661,1
6025,1720423379.0,MONROE TOWNSHIP,88314044,NJ,0.7213134009339384,0.6926088200659269,1
6027,1366557274.0,EAST WINDSOR,85201935,NJ,0.5989784540354708,0.800765141349995,1
6028,1497860274.0,HILLSDALE,7642,NJ,0.6999317835699104,0.7142097019423945,1
6030,1669404000.0,SPARTA,78711937,NJ,0.6646127623765071,0.7471879790830875,1
6034,1780733147.0,UNION,70835745,NJ,0.665180586403729,0.7466825212040195,1
6035,1679664007.0,NEW BRUNSWICK,89011766,NJ,0.7103772098163943,0.703821156099669,1
6043,1912916669.0,PENNSVILLE,80702724,NJ,0.6289305521562522,0.7774614849395638,1
6048,1093768814.0,NORTHFIELD,82251857,NJ,0.6660682189867975,0.7458908282421467,1
6053,1679656201.0,NORTHPLAINFIELD,7060,NJ,0.7000756446492286,0.7140686884109729,1
6058,1801030473.0,WESTWOOD,076753123,NJ,0.7084763564260723,0.7057345481023561,1
6060,1427108554.0,BELLEVILLE,71093550,NJ,0.6793746065269101,0.733791621651819,1
6061,1013991207.0,RED BANK,77016755,NJ,0.6039938991200201,0.7969889395881193,1
6064,1629016431.0,VINELAND,83602278,NJ,0.6159731304382325,0.7877671626680846,1
6067,1104982974.0,RIDGEWOOD,7450,NJ,0.7113479509694753,0.7028400192444431,1
6069,1407273642.0,BARNEGAT,80052150,NJ,0.7216241584842926,0.6922850380384056,1
6071,1851507628.0,PERTH AMBOY,088613053,NJ,0.6022036976415492,0.798342474472482,1
6084,1073718185.0,MORRISTOWN,79606967,NJ,0.6279375339348412,0.7782637428763017,1
6085,1760437958.0,MATAWAN,77479731,NJ,0.6147080024480396,0.7887547601925082,1
6093,1235224759.0,MORRISTOWN,79605377,NJ,0.6895429732939095,0.7242447707653779,1
6097,1710354378.0,PRINCETON,85401968,NJ,0.6948319921890966,0.7191720952807688,1
6101,1568682920.0,ISELIN,88303009,NJ,0.7096482665147306,0.7045561282343925,1
6111,1316176068.0,GLEN ROCK,74521902,NJ,0.6534425117254313,0.7569761448486734,1
6119,1780921973.0,CLIFTON,70132722,NJ,0.712144562734075,0.7020328494937349,1
6120,1932174125.0,JERSEY CITY,7302,NJ,0.7042042751591926,0.7099974217189217,1
6124,1992715890.0,CHERRY HILL,08034,NJ,0.6961264649504312,0.7179191770635579,1
6126,1346550571.0,RED BANK,77015688,NJ,0.5948916886059596,0.8038058713567287,1
6127,1679594428.0,TOMS RIVER,87538175,NJ,0.5995953934244408,0.8003032951226616,1
6130,1679689764.0,NORTH PLAINFIELD,7060,NJ,0.6852897136518207,0.7282705598628887,1
6131,1053392530.0,MORRISTOWN,79606136,NJ,0.6869683261238297,0.7266873598065562,1
6134,1164606158.0,MAYWOOD,76011323,NJ,0.6585464252132103,0.7525401024788658,1
6137,1205179777.0,NEWARK,071032496,NJ,0.6985397405881455,0.7155712618733695,1
6140,1861492027.0,NEPTUNE,77534144,NJ,0.7071747559747265,0.707038799863265,1
6144,1477552362.0,WOODBURY,80965921,NJ,0.6815488770804136,0.7317725931943799,1
6154,1992728067.0,CLINTON,088091259,NJ,0.6999160004844438,0.7142251691629609,1
6155,1598934598.0,VINELAND,83604224,NJ,0.715121596378643,0.6990000732423861,1
6161,1306942933.0,STRATFORD,80841354,NJ,0.554468642261895,0.8322046171154368,1
6162,1548699531.0,NORTH BRUNSWICK,89022443,NJ,0.6497344069994722,0.7601612989103327,1
6163,1679745400.0,FORT LEE,70242039,NJ,0.6704485099147655,0.7419560603924404,1
6178,1245518323.0,FAIR LAWN,74102324,NJ,0.7198409213122507,0.6941390696426256,1
6179,1194816207.0,FREEHOLD,77282964,NJ,0.6225282876711984,0.7825972981356156,1
6182,1184847956.0,RIDGEWOOD,74501805,NJ,0.6198974129183874,0.7846828642560573,1
6183,1427399542.0,GALLOWAY,82059680,NJ,0.5278343521165111,0.8493473357382968,1
6191,1639218381.0,SOUTHAMPTON,80883558,NJ,0.7105422557944925,0.7036545336530377,1
6193,1306887880.0,BELLEVILLE,71091185,NJ,0.6582409609238719,0.7528073042698362,1
6197,1306984034.0,GIBBSTOWN,80271470,NJ,0.6077567250472432,0.7941232669805423,1
6199,1083044978.0,LAWRENCEVILLE,86484779,NJ,0.6455474429059687,0.7637201705844655,1
6200,1568439305.0,FAIR LAWN,74103913,NJ,0.6342177910909582,0.7731544434740742,1
6201,1538268248.0,MONTCLAIR,70422200,NJ,0.7051460428749006,0.709062097575289,1
6211,1336187129.0,VERONA,70441630,NJ,0.651494584758066,0.7586532844659113,1
6212,1417316241.0,RED BANK,77012179,NJ,0.2890906776760609,0.9573017184152528,1
6229,1871579102.0,NEWARK,71024199,NJ,0.6468660043727983,0.7626036797621494,1
6236,1780603902.0,CHERRY HILL,80343574,NJ,0.7035735438735803,0.7106224513489362,1
6248,1962530113.0,MARLTON,80532122,NJ,0.6874649614738179,0.7262175478090586,1
6251,1598998239.0,EAST BRUNSWICK,88161995,NJ,0.6311302659940972,0.7756768575548842,1
6255,1225129018.0,SOMERDALE,80831247,NJ,0.5930881573849305,0.8051375271155531,1
6266,1659458958.0,MANCHESTER,87595804,NJ,0.6908042052560408,0.7230418729233943,1
6272,1790098705.0,PLAINSBORO,85362096,NJ,0.6679421983223297,0.7442131547482439,1
6282,1396712337.0,WESTWOOD,76752616,NJ,0.6962632083057734,0.7177865593334493,1
6283,1548576853.0,TOMS RIVER,87536696,NJ,0.7235919380321916,0.6902280110331781,1
6293,1578093993.0,HACKENSACK,76015914,NJ,0.704869270868059,0.7093372336103124,1
6295,1124400056.0,WILLINGBORO,80461109,NJ,0.5994333896688506,0.8004246443920325,1
6296,1326243171.0,BASKING RIDGE,79204218,NJ,0.6684654450866768,0.743743200792499,1
6300,1780605063.0,SLIDELL,704584352,LA,0.6999131345142043,0.7142279777035491,1
6305,1548306137.0,NEW ORLEANS,701125100,LA,0.5370147742116036,0.8435728375655894,1
6306,1558537001.0,NEW ORLEANS,701212426,LA,0.5852864278914008,0.8108266136025162,1
6310,1891711883.0,RUSTON,712703853,LA,0.5598485066364353,0.8285949852714252,1
6311,1275582371.0,METAIRIE,70001,LA,0.5357634081130624,0.8443681486929006,1
6322,1164612529.0,JENNINGS,705463624,LA,0.7186756439547282,0.6953454672220541,1
6330,1457596025.0,MANY,714493011,LA,0.7018065583555712,0.7123675699027211,1
6336,1598852089.0,ABBEVILLE,705105106,LA,0.6819801836730033,0.7313706509543138,1
6340,1346391364.0,ABBEVILLE,705105146,LA,0.7068608293277893,0.7073526475259918,1
6352,1043613961.0,NEW ORLEANS,701255105,LA,0.7054965377895484,0.7087133660140467,1
6353,1235226101.0,METAIRIE,700062930,LA,0.6923259427469932,0.7215849146146884,1
6354,1346222452.0,MARRERO,70072,LA,0.7212879322905329,0.6926353432593861,1
6356,1902847569.0,SHREVEPORT,711033908,LA,0.6901074432513798,0.7237069274015855,1
6362,1538445390.0,SLIDELL,704604118,LA,0.7043604270922149,0.7098425098192364,1
6364,1215155791.0,SHREVEPORT,711014440,LA,0.6730142558899717,0.7396295095308648,1
6365,1215124425.0,ABBEVILLE,705104043,LA,0.7218716731569214,0.692026941306209,1
6369,1619046992.0,SAINT FRANCISVILLE,70775,LA,0.6833262418374815,0.7301131742519539,1
6376,1437464088.0,BATON ROUGE,708102965,LA,0.6526592838939219,0.7576515420343792,1
6378,1225088792.0,SHREVEPORT,711183866,LA,0.5755617822910308,0.8177582985002183,1
6380,1588989875.0,NEW ORLEANS,701223502.0,LA,0.7088441118669465,0.7053651714336057,1
6387,1770724767.0,NEW ORLEANS,701272606,LA,0.7150681303849732,0.6990547681746682,1
6395,1154356814.0,METAIRIE,700017404,LA,0.7000123605649606,0.7141307268674773,1
6396,1407879323.0,BATON ROUGE,708063743,LA,0.7207249373676167,0.6932211513337176,1
6399,1740387224.0,LAFAYETTE,70501,LA,0.7098256125725217,0.7043774554427792,1
6401,1881917433.0,CROWLEY,70526,LA,0.617406780474824,0.786644053828485,1
6406,1255435194.0,CUT OFF,703454004,LA,0.7005423267857132,0.7136108522028369,1
6408,1134190465.0,LAKE CHARLES,706054138,LA,0.6711132920125208,0.7413548066102471,1
6416,1629172564.0,BATON ROUGE,708171559,LA,0.7050173962910257,0.7091900104534912,1
6421,1821026659.0,LA PLACE,700683347,LA,0.6206889868123274,0.7840568739893086,1
6429,1841306255.0,LAFAYETTE,705084524,LA,0.7060177980289274,0.7081940898273474,1
6451,1689689853.0,LAFAYETTE,705086811,LA,0.7050640479884341,0.7091436301865534,1
6452,1609899699.0,LAKE CHARLES,70601,LA,0.6793044849716265,0.7338565368635979,1
6460,1013971043.0,HOUMA,703604406,LA,0.5652382586772744,0.8249277004243963,1
6472,1891792560.0,RACELAND,703942619,LA,0.6667660623644405,0.7452670783544777,1
6474,1174077317.0,DENHAM SPRINGS,70726,LA,0.7160587410469945,0.6980400270544614,1
6478,1992842314.0,SULPHUR,706635419,LA,0.7024353591796529,0.7117475438483452,1
6484,1295843506.0,SULPHUR,706635107,LA,0.6295820698567706,0.7769339851717547,1
6492,1851495782.0,SHREVEPORT,711055109,LA,0.7165002087487549,0.6975868769285949,1
6496,1972696276.0,NEW ORLEANS,701153500,LA,0.6324675828124559,0.7745868296655768,1
6497,1982698023.0,SHREVEPORT,71106,LA,0.6806031397706536,0.7326522818734191,1
6501,1225459001.0,MADISONVILLE,70447,LA,0.6273401283096895,0.7787453777791442,1
6509,1104956382.0,SLIDELL,704584013,LA,0.5794899062378202,0.8149794160397442,1
6511,1801095021.0,THIBODAUX,703014862,LA,0.7113551352101918,0.7028327479636173,1
6514,1730512583.0,HOUMA,703602769,LA,0.6082531904942287,0.7937430669011172,1
6533,1255305496.0,MORGAN CITY,70380,LA,0.635024118174912,0.7724923102116781,1
6558,1821232232.0,BATON ROUGE,708092235,LA,0.703921935510442,0.7102773463283432,1
6574,1902898992.0,SHREVEPORT,711152302,LA,0.6968042664587231,0.7172613291157698,1
6584,1740494632.0,SIMMESPORT,71369,LA,0.6412671801445684,0.767317668028981,1
6590,1447468301.0,BATON ROUGE,708084300,LA,0.7006700765790711,0.7134854194632702,1
6595,1205884699.0,JONESVILLE,71343,LA,0.7202399553036913,0.6937250224578444,1
6611,1790702066.0,LAKE CHARLES,706011307,LA,0.6999320251372289,0.7142094652042197,1
6617,1487676136.0,BATON ROUGE,708161408,LA,0.7008584969003143,0.7133003345874949,1
6620,1417235037.0,SCOTT,705835201,LA,0.6206794336900034,0.7840644365065008,1
6624,1588773071.0,ALEXANDRIA,713033104,LA,0.7068401537548671,0.7073733081194088,1
6629,1134150105.0,MANDEVILLE,704713138,LA,0.7217266066911262,0.6921782322452162,1
6650,1225131923.0,LAWRENCEBURG,384643343,TN,0.7082836056675313,0.7059279948710072,1
6656,1134287832.0,PULASKI,38478,TN,0.7046441418447533,0.7095608736140058,1
6658,1497837132.0,GREENEVILLE,377434672,TN,0.5791838234696907,0.8151969692234082,1
6665,1285783720.0,SEVIERVILLE,378623619,TN,0.7036097088958259,0.7105866432374952,1
6674,1487985867.0,MT JULIET,37122,TN,0.6471175462844988,0.762390242127173,1
6686,1437181377.0,HARTSVILLE,370741345,TN,0.7165489376230451,0.697536823394497,1
6692,1770645285.0,MEMPHIS,381343116,TN,0.644327185800403,0.7647499445168552,1
6705,1477695385.0,MT JULIET,371223391,TN,0.5648212342643006,0.8252132895949702,1
6707,1184980575.0,BARTLETT,38134,TN,0.6999229166868516,0.7142183914578024,1
6709,1699707620.0,WHITE BLUFF,371879224,TN,0.7115872819917984,0.7025977085840265,1
6710,1679589105.0,WHITE HOUSE,37188,TN,0.5928130033465153,0.8053401412218842,1
6730,1992870448.0,BRENTWOOD,370274512,TN,0.5853478052261798,0.8107823055030827,1
6732,1053424457.0,KNOXVILLE,379245044,TN,0.6059622831784417,0.7954933760661808,1
6745,1346216173.0,EAGLEVILLE,370600189,TN,0.5906742983853597,0.8069100775346427,1
6746,1093785578.0,LAFOLLETTE,377662778,TN,0.6228106653177696,0.7823725935680755,1
6748,1982648275.0,ROGERSVILLE,378573280,TN,0.6897980467753584,0.7240018333297924,1
6749,1982032397.0,KNOXVILLE,379235010,TN,0.6385434768909187,0.7695857509855915,1
6750,1649443474.0,KNOXVILLE,379322495,TN,0.6100422544752528,0.7923688836361198,1
6758,1174971253.0,NASHVILLE,372031562,TN,0.6958099478059441,0.7182259508917018,1
6763,1245457670.0,DECHERD,373243937,TN,0.6842721638513768,0.7292267176798685,1
6764,1598856254.0,GERMANTOWN,381383803,TN,0.6012444954324337,0.7990651141879478,1
6770,1851367866.0,SHELBYVILLE,371602790,TN,0.7209541082517068,0.6929828091626705,1
6788,1932424991.0,MEMPHIS,381285033,TN,0.6999375392203617,0.7142040613089125,1
6793,1437256930.0,PORTLAND,37148,TN,0.6999278158956127,0.7142135902764645,1
6801,1104209675.0,JOHNSON CITY,376154998,TN,0.68850358351902,0.7252329387731006,1
6803,1669406021.0,KNOXVILLE,379342837,TN,0.6065722284269225,0.7950283842110275,1
6813,1821216672.0,KNOXVILLE,379092706,TN,0.6774256917856964,0.7355912126369311,1
6820,1760451843.0,CAMDEN,383201618,TN,0.6319423818844981,0.7750153714463649,1
6822,1417969619.0,FRANKLIN,370643619,TN,0.6646935590959179,0.7471161037592494,1
6835,1194747535.0,BRENTWOOD,370278800,TN,0.6999178807926191,0.7142233265210323,1
6840,1346272374.0,GREENFIELD,382302159,TN,0.7094543312044754,0.7047514114460575,1
6850,1508967845.0,FRANKLIN,370677242,TN,0.6114645242388249,0.7912718468373481,1
6854,1225368970.0,RUSSELLVILLE,37860,TN,0.716513036721012,0.6975737009154186,1
6855,1154635118.0,NASHVILLE,372211141,TN,0.7194387003550724,0.6945559419020216,1
6864,1821386525.0,CARTHAGE,37030,TN,0.6318594664656096,0.7750829727440768,1
6868,1275583163.0,NASHVILLE,372034705,TN,0.5837065033631679,0.8119647270242374,1
6869,1881034114.0,SWEETWATER,378741911,TN,0.6854281406532944,0.7281402776941869,1
6870,1437510773.0,BARTLETT,381334004,TN,0.7200308660401189,0.6939420378889842,1
6871,1831101856.0,FRANKLIN,370678230,TN,0.6030147717690425,0.7977300201373454,1
6895,1396781118.0,MEMPHIS,38119,TN,0.7128710962795185,0.701295087740701,1
6900,1376735670.0,NASHVILLE,372143108,TN,0.7012005108538132,0.7129641250289889,1
6903,1669497384.0,JACKSON,383053637,TN,0.7077346731438856,0.7064783311821512,1
6909,1912914920.0,MURFREESBORO,371295257,TN,0.6999268334976579,0.7142145530230686,1
6921,1194884445.0,MURFREESBORO,371291707,TN,0.6421477336583231,0.7665809077700014,1
6932,1205803582.0,JEFFERSON CITY,377604907,TN,0.6381524621096578,0.7699100175367131,1
6935,1770666349.0,HENDERSON,383402323,TN,0.5003952906762283,0.8657970622894564,1
6938,1235278540.0,LEXINGTON,383511505,TN,0.6341112181797854,0.7732418528368395,1
6943,1306851332.0,PARIS,382425414,TN,0.7034649552213319,0.710729946446222,1
6960,1780783860.0,KNOXVILLE,379162612,TN,0.6913762543892753,0.7224948960834644,1
6961,1255346359.0,MEMPHIS,381194734,TN,0.7033718805318925,0.7108220576747948,1
6975,1003057068.0,JOHNSON CITY,376041902.0,TN,0.676175746675581,0.7367403610551824,1
6992,1407153406.0,JACKSON,383016830,TN,0.5434562196133292,0.8394375124829656,1
7002,1982695086.0,DANVERS,19233623,MA,0.66247624433152,0.7490829231109225,1
7017,1932121696.0,MARLBOROUGH,17524709,MA,0.6999180596596486,0.7142231512365533,1
7025,1932261559.0,EVERETT,21494632,MA,0.7246095694294066,0.6891596127830839,1
7027,1871858274.0,BOSTON,22155400,MA,0.6775395458064947,0.7354863451270384,1
7038,1477531663.0,LEE,12381123,MA,0.6669910387682302,0.7450657381754157,1
7054,1336348655.0,WOBURN,18016519,MA,0.608542339846189,0.7935214052654946,1
7078,1568408482.0,SAGAMORE BEACH,25622362,MA,0.6749765938939454,0.7378391407992179,1
7093,1265634968.0,BARRE,10059583,MA,0.6306269963389535,0.7760860722165485,1
7094,1750332839.0,PEMBROKE,23591887,MA,0.48616381809556475,0.8738676913439142,1
7113,1548492705.0,MEDFIELD,20522319,MA,0.6538268894600917,0.7566441690906902,1
7115,1255363123.0,S YARMOUTH,26644161,MA,0.7175288067636811,0.696528830318091,1
7116,1962464487.0,PITTSFIELD,12016020,MA,0.6034904067312098,0.7973702584015779,1
7129,1215926589.0,AMESBURY,1913,MA,0.6956120381111425,0.718417630932637,1
7135,1003820325.0,PITTSFIELD,12014147,MA,0.6951082375383403,0.7189050967313713,1
7136,1952400251.0,HOLYOKE,10403611,MA,0.7034501133557903,0.7107446362933215,1
7142,1710993878.0,FITCHBURG,14204503,MA,0.6051159821008611,0.7961373299915728,1
7176,1396891339.0,HYANNIS,26011881,MA,0.7077976205710035,0.7064152661954765,1
7188,1306865829.0,SALEM,19704558,MA,0.6728339653997791,0.7397935218724269,1
7204,1417962614.0,ATTLEBORO,27032416,MA,0.7040356673737266,0.7101646140618604,1
7233,1699750984.0,NATICK,17603758,MA,0.677241842431869,0.7357604819909042,1
7246,1134134323.0,PEABODY,19605548,MA,0.70374934849959,0.7104483475147243,1
7254,1114114410.0,WOBURN,18011972,MA,0.7007556558514032,0.7134013672486688,1
7256,1699848929.0,CAMBRIDGE,21393647,MA,0.6514124762174264,0.7587237875724478,1
7257,1396718912.0,SOUTHWICK,1077,MA,0.7098513021989404,0.7043515661702391,1
7267,1255742235.0,RANDOLPH,23683741,MA,0.6714172951265753,0.7410794935800836,1
7273,1497987986.0,EAST BOSTON,21281920,MA,0.6513167782787209,0.7588059398374709,1
7296,1699227447.0,ORANGE,13649710,MA,0.7093333083955006,0.7048732209416768,1
7299,1184724510.0,FALL RIVER,27215306,MA,0.7117950278053341,0.7023872424749781,1
7310,1063446862.0,ANDOVER,1810,MA,0.7165572478313317,0.6975282865808292,1
7315,1508898933.0,FLORENCE,1062,MA,0.6090149462335068,0.7931587453115541,1
7326,1013216712.0,CAMBRIDGE,21391047,MA,0.6461709880510262,0.7631926717423069,1
7327,1174675193.0,DEDHAM,20262048,MA,0.7186867186146023,0.6953340208036531,1
7346,1942309315.0,LYNN,019042538,MA,0.7164468185278502,0.6976417104942346,1
7352,1407270531.0,VANCOUVER,986614625,WA,0.6999263942425006,0.7142149834907496,1
7357,1386637668.0,WALLA WALLA,993622073,WA,0.7006807560442353,0.7134749316614275,1
7365,1639585474.0,COVINGTON,980425563,WA,0.7186684808256485,0.6953528706115729,1
7377,1346325982.0,BELLEVUE,980052461,WA,0.6734624130743911,0.7392214676103626,1
7392,1275941361.0,LACEY,985035060,WA,0.6999228056321336,0.7142185002896819,1
7396,1902887276.0,BREMERTON,983104203,WA,0.65280214208855,0.7575284570790728,1
7424,1952321127.0,SEATTLE,981156103,WA,0.695784006963593,0.7182510812060688,1
7433,1285751784.0,SEATTLE,981152500,WA,0.7092954928990087,0.7049112736743202,1
7436,1285649251.0,EDGEWOOD,983711041,WA,0.7015593459649865,0.7126110328146626,1
7440,1811904725.0,SEATTLE,981125207,WA,0.5760290993273685,0.8174291875924794,1
7448,1467510578.0,TACOMA,98406,WA,0.522659213335265,0.8525416979337502,1
7453,1922142157.0,RENTON,980564100,WA,0.6675639809066176,0.7445524369687531,1
7462,1467856161.0,RICHLAND,993523552,WA,0.6937731690972737,0.7201935780335212,1
7464,1396896833.0,BOTHELL,980113456,WA,0.6571226545243074,0.7537836671823871,1
7471,1144336397.0,SEATTLE,981181162,WA,0.6260492074462105,0.7797835532094606,1
7472,1972915866.0,SEATTLE,981224379,WA,0.6611786548722542,0.7502284894226001,1
7491,1689714750.0,SEATTLE,981254373,WA,0.64290612697848,0.7659449796777379,1
7492,1356669576.0,SEDRO WOOLLEY,982841426,WA,0.6564503867010216,0.7543691999280454,1
7495,1306199021.0,SEATTLE,981155649,WA,0.6381749948485714,0.7698913403526668,1
7497,1376626796.0,SEATTLE,981073909,WA,0.6039715859666687,0.797005849002946,1
7503,1821345125.0,RENTON,980564815,WA,0.6611785800921858,0.7502285553264959,1
7506,1073723946.0,SNOHOMISH,982902000,WA,0.549794283509718,0.8353000932718945,1
7522,1407871049.0,BELLEVUE,98004,WA,0.7046481260701608,0.7095569169741147,1
7528,1982007704.0,WENATCHEE,988012800,WA,0.6079311599644138,0.7939897384376715,1
7532,1538309877.0,RENTON,980570009,WA,0.5649252162185314,0.8251421090214979,1
7547,1467734889.0,OTHELLO,993441040,WA,0.5781483327813525,0.8159316793103099,1
7548,1205048717.0,SEATTLE,981212162,WA,0.683288737060733,0.7301482738498726,1
7561,1033188826.0,TACOMA,984987213,WA,0.7093210874836254,0.7048855189681845,1
7562,1801896873.0,GRAND COULEE,991330180,WA,0.6880370168994759,0.7256755910019781,1
7568,1013026327.0,SUNNYSIDE,989441289,WA,0.7194524144567976,0.6945417362061723,1
7569,1457573537.0,RENTON,98057,WA,0.7179914229648304,0.6960519496050119,1
7576,1851400170.0,LACEY,985132246,WA,0.7160920573384528,0.6980058491279153,1
7579,1306834833.0,SPOKANE VALLEY,992161557,WA,0.6985569775206789,0.7155544347966643,1
7594,1447372107.0,EPHRATA,988231909,WA,0.6210608274073255,0.7837623674686914,1
7597,1801244504.0,SHELTON,985842939,WA,0.7011687679332075,0.7129953428144028,1
7608,1629089396.0,SEATTLE,981095326,WA,0.6843167732732448,0.7291848557237695,1
7611,1043217664.0,LONGVIEW,98632,WA,0.7125459326722796,0.7016254654957951,1
7616,1952458812.0,RENTON,980555738,WA,0.706083945415339,0.7081281395529403,1
7618,1275565459.0,REDMOND,980523858,WA,0.5885971928786994,0.8084264620454449,1
7619,1205824901.0,SEATTLE,981042928,WA,0.5245726725228552,0.851365674221265,1
7620,1366792210.0,MOUNT VERNON,982732500,WA,0.7171747243051997,0.6968934027652728,1
7622,1164684817.0,TACOMA,984023786,WA,0.688457687417961,0.7252765077093791,1
7627,1245334630.0,TACOMA,984097287,WA,0.6401107092407176,0.7682826822956152,1
7653,1881719516.0,WAPATO,989511344,WA,0.5211344886775654,0.8534745718009252,1
7654,1255356895.0,EVERETT,982032828,WA,0.7074354116858085,0.7067779978840109,1
7656,1386992576.0,LYNNWOOD,980373170,WA,0.699920378156867,0.7142208791688663,1
7661,1215955901.0,BELLEVUE,980052487,WA,0.720896719075334,0.693042509826359,1
7663,1043433253.0,SPOKANE,99202,WA,0.6559495551494633,0.7548047304430604,1
7672,1134127483.0,FEDERAL WAY,980232425,WA,0.6723716616512023,0.7402137181979277,1
7688,1295922672.0,SPOKANE VLY,992064993,WA,0.6340090700522828,0.7733256100061858,1
7690,1295962496.0,TUMWATER,985015459,WA,0.6628219736380735,0.7487770237277109,1
